iterations, matrix_dim, etime, flops
3488, 2048, 4.912063, 14891637538.036463
3488, 2048, 5.217893, 14018812145.055485
3488, 2048, 4.041011, 18101574521.821396
3488, 2048, 4.736350, 15444099730.805368
3488, 2048, 5.142516, 14224294442.642473
3488, 2048, 4.768605, 15339635335.700903
3488, 2048, 4.841378, 15109058156.582693
3488, 2048, 4.890419, 14957544897.482201
3488, 2048, 3.832295, 19087429793.374466
3488, 2048, 4.850059, 15082014829.097956
