iterations, matrix_dim, etime, flops
3488, 2048, 2.183336, 33503162939.648315
3488, 2048, 1.982787, 36891840505.308945
3488, 2048, 2.346831, 31169122003.246082
3488, 2048, 2.150288, 34018076536.724380
3488, 2048, 1.826428, 40050120650.800362
3488, 2048, 2.234954, 32729381347.446075
3488, 2048, 2.009282, 36405373541.394394
3488, 2048, 3.221011, 22709845374.635479
3488, 2048, 1.777645, 41149195570.544174
3488, 2048, 2.132569, 34300724506.452076
