iterations, matrix_dim, etime, flops
3544, 4096, 30.463205, 9759060726.538788
3544, 4096, 28.900608, 10286713259.458071
3544, 4096, 27.082616, 10977236007.038610
3544, 4096, 29.295926, 10147904781.026548
3544, 4096, 26.901040, 11051329893.565454
3544, 4096, 29.833649, 9964998499.513083
3544, 4096, 31.046590, 9575681822.705811
3544, 4096, 29.953232, 9925214999.169373
3544, 4096, 28.917346, 10280759082.109404
3544, 4096, 27.135212, 10955958903.877369
