iterations, matrix_dim, etime, flops
3488, 2048, 2.526647, 28950883031.939167
3488, 2048, 2.191673, 33375718804.766949
3488, 2048, 2.237404, 32693542051.413155
3488, 2048, 2.203321, 33199275893.072323
3488, 2048, 2.549687, 28689271177.207241
3488, 2048, 3.028161, 24156133626.976902
3488, 2048, 2.049087, 35698172776.460930
3488, 2048, 2.186811, 33449924003.491840
3488, 2048, 2.499133, 29269615406.623016
3488, 2048, 2.410206, 30349547615.432041
