iterations, matrix_dim, etime, flops
3488, 2048, 4.238961, 17256271468.409359
3488, 2048, 6.259357, 11686290102.961056
3488, 2048, 5.182257, 14115213074.148966
3488, 2048, 6.322077, 11570352869.792633
3488, 2048, 5.147873, 14209492300.994995
3488, 2048, 5.431974, 13466312938.905819
3488, 2048, 5.534708, 13216354279.214006
3488, 2048, 6.063958, 12062857585.755045
3488, 2048, 4.517830, 16191105411.226187
3488, 2048, 4.984036, 14676591774.216721
