iterations, matrix_dim, etime, flops
3488, 2048, 2.272336, 32190953168.897556
3488, 2048, 2.434495, 30046749638.015274
3488, 2048, 2.073194, 35283076142.416000
3488, 2048, 2.505328, 29197239547.077271
3488, 2048, 1.933685, 37828633805.402641
3488, 2048, 2.285657, 32003341603.748943
3488, 2048, 2.189059, 33415573431.323689
3488, 2048, 2.053204, 35626592272.370399
3488, 2048, 2.042245, 35817770032.488762
3488, 2048, 2.519067, 29037997703.117859
