iterations, matrix_dim, etime, flops
3488, 2048, 1.894978, 38601325060.238167
3488, 2048, 1.618869, 45185040766.115112
3488, 2048, 2.170392, 33702972440.001621
3488, 2048, 1.835796, 39845746346.543953
3488, 2048, 1.702525, 42964809186.355560
3488, 2048, 1.783195, 41021123186.191078
3488, 2048, 1.607709, 45498695199.193382
3488, 2048, 1.695715, 43137356076.935104
3488, 2048, 1.794193, 40769672917.016174
3488, 2048, 1.703425, 42942108845.414383
