iterations, matrix_dim, etime, flops
3488, 2048, 6.146588, 11900693809.313395
3488, 2048, 6.197802, 11802355376.954603
3488, 2048, 6.200779, 11796689054.713932
3488, 2048, 6.359576, 11502128720.531055
3488, 2048, 6.291728, 11626164029.977139
3488, 2048, 6.328574, 11558474588.430191
3488, 2048, 6.341581, 11534767396.332241
3488, 2048, 6.287065, 11634786941.124355
3488, 2048, 6.392147, 11443519956.596745
3488, 2048, 6.340043, 11537565559.097944
