iterations, matrix_dim, etime, flops, cores
3376, 1024, 6.769706, 2614583687.976996, 1
3376, 1024, 6.604599, 2679945123.087715, 1
3376, 1024, 6.573745, 2692523497.640995, 1
3376, 1024, 6.539558, 2706599265.577276, 1
3376, 1024, 6.676195, 2651205196.972228, 1
3376, 1024, 6.568714, 2694585710.384103, 1
3376, 1024, 6.263806, 2825752087.468865, 1
3376, 1024, 6.676341, 2651147219.712115, 1
3376, 1024, 6.614769, 2675824791.462862, 1
3376, 1024, 6.737773, 2626975245.381523, 1
