iterations, matrix_dim, etime, flops
3488, 2048, 1.914422, 38209267214.856491
3488, 2048, 1.844462, 39658535529.601585
3488, 2048, 1.997791, 36614771895.558647
3488, 2048, 2.079259, 35180158777.718407
3488, 2048, 3.202853, 22838594765.354511
3488, 2048, 2.075952, 35236200914.086647
3488, 2048, 1.924208, 38014945245.004700
3488, 2048, 2.258551, 32387429710.464806
3488, 2048, 1.820909, 40171508713.505180
3488, 2048, 2.456522, 29777328173.735062
