iterations, matrix_dim, etime, flops
3488, 2048, 2.536415, 28839390147.117092
3488, 2048, 2.161342, 33844093974.947048
3488, 2048, 2.079062, 35183492247.946434
3488, 2048, 2.765586, 26449606615.017578
3488, 2048, 2.231195, 32784522087.939423
3488, 2048, 2.444248, 29926857569.281021
3488, 2048, 2.288800, 31959394337.644176
3488, 2048, 2.580913, 28342164869.563602
3488, 2048, 2.498250, 29279960676.473530
3488, 2048, 2.416785, 30266929726.889236
