iterations, matrix_dim, etime, flops
3488, 2048, 1.804665, 40533097145.453590
3488, 2048, 1.708681, 42810016474.695984
3488, 2048, 1.930991, 37881409991.035690
3488, 2048, 1.867381, 39171792879.974686
3488, 2048, 1.819351, 40205909557.858818
3488, 2048, 1.714592, 42662430339.112747
3488, 2048, 1.960116, 37318537147.801460
3488, 2048, 2.085241, 35079236289.714233
3488, 2048, 2.346430, 31174448741.279308
3488, 2048, 1.785389, 40970713810.827782
