iterations, matrix_dim, etime, flops
3488, 2048, 3.575380, 20458989466.853874
3488, 2048, 3.936739, 18581029059.838615
3488, 2048, 3.637173, 20111405687.879021
3488, 2048, 3.501009, 20893594320.951477
3488, 2048, 4.077164, 17941064367.290600
3488, 2048, 3.933508, 18596291595.186790
3488, 2048, 3.652339, 20027894935.272984
3488, 2048, 5.025617, 14555160442.986404
3488, 2048, 3.766514, 19420785840.700447
3488, 2048, 3.862993, 18935747944.663631
